,ra_cvsq,ra_cvsp,d4pg_cvsq,d4pg_cvsp,mad4pg_cvsq,mad4pg_cvsp,mamo_cvsq,mamo_cvsp
209,230.1839074947710,199.13314304605200,262.0917970082800,249.20870364870200,191.9328419237040,199.55716503948,169.46604227129100,180.3566014486660
210,228.23012116993200,199.22038074194200,263.2694365879230,250.39447631988400,191.932960453439,199.5049327317640,169.47028034841300,179.82880797434200
211,228.90440340919600,199.84532009530200,260.39775331819,251.45695953231300,191.93331862323300,199.3791740068460,169.47217578925800,179.44172420973100
212,231.78952485210000,200.79972098607600,260.6452977998450,250.91300495966300,191.93329086229000,199.4867023043590,169.47005506242300,179.93244470245200
213,230.62312369339300,201.42438716394100,258.8779430645070,248.97694452707300,191.93326013764200,199.35288340745400,169.4695436971290,179.85038607862500
214,232.89751367738900,198.13879630685200,256.9498019355500,250.6131991501330,191.93323487171700,199.4452010093980,169.46647058261300,180.32645195749100
215,229.79545738852900,199.43557309387600,258.8022100822960,250.2888826925660,191.93300069470100,199.5166655371450,169.47155612530100,179.66793883315900
216,232.17280865941900,199.63764915225200,263.18121219516600,250.5022800932190,191.9329471320430,199.548820630972,169.46885247624600,180.10355732485000
217,231.8761557578340,199.678473189498,264.6264962272050,250.47683882378300,191.9329058901010,199.54770739334800,169.46755184915400,180.34662235948500
218,231.21276649512700,199.17265383280200,264.42936057327800,249.47090442993300,191.93321016610600,199.4391536899670,169.46739847945900,179.96151731703400
219,228.35675677967700,199.62303134067300,260.7868623406510,248.73717012154900,191.93266339254700,199.60150924348300,169.47167132517500,179.58809357175600
220,221.6512712235920,199.01459835267200,261.8897237039960,249.91624168640900,191.93300739054800,199.55268872179200,169.4675907737620,180.0739387216290
221,235.00878581077400,199.6667759432460,257.17358479468100,249.69986548468300,191.93342655893600,199.32917544588100,169.47094953589000,179.65140377451200
222,232.69031388014700,198.31942581092500,262.2312791629500,248.92627471922600,191.93293955152800,199.47795570017900,169.47085675107800,179.79933522964600
223,231.2101929571980,201.1521021084190,264.1435806077340,250.3502472181460,191.932757299222,199.63402301913400,169.47173615704900,179.38330221859000
224,232.22817027193400,201.8486821135810,263.52776391298300,250.93240995064400,191.93243905727400,199.67178396833300,169.47176451560100,179.49204921636400
225,238.2813023762490,199.24550433523700,262.833442414114,250.68364646514200,191.9333435407610,199.43387854861600,169.47128837837600,179.48310616636100
226,231.6165482055580,197.9751168317090,262.6847746555940,249.5530733060510,191.9331720250450,199.5088396030980,169.47189359852100,179.3910094316750
227,232.35682574220600,199.42385090252600,260.27550386994100,249.4200607095170,191.93340556826900,199.3184133183140,169.46823529180900,179.71756268443000
228,228.3699820331930,196.58388190409800,262.09155217778900,251.39888350826600,191.93249137645300,199.66198060780400,169.47129259393600,179.65060146051600
229,233.55673782799700,202.1799828055590,260.6909824342640,249.39779207698900,191.93328088698600,199.362520519029,169.4647944675770,180.1420531024390
230,230.5185438363360,198.4080227053910,261.5104566176770,249.736926285298,191.93329447905400,199.3731331559290,169.47060104163000,179.8110246160720
231,233.28772310411700,202.80903308771600,262.8460754106100,251.86957339986600,191.93270260786500,199.59542003812600,169.4661729831140,180.38615510145100
232,229.456108435993,199.497746107597,262.4024942844100,250.6838871214990,191.932684720912,199.62926693056800,169.46595605514600,180.3399607700650
233,227.7360348308630,200.25779861184200,258.4109044023360,251.7527303095620,191.93304614315700,199.5818317448280,169.4708319387800,179.48219182198500
234,237.43841712388900,198.96938881252700,259.56731368777500,249.80529006113200,192.8436630005410,199.64144820976100,169.46810952687600,180.02723081629000
235,235.27929456424200,202.48611168718000,262.5381385964540,252.80866541683500,191.93314189142100,199.36676802656300,169.4698833396160,179.54082228232800
236,226.5870216621280,200.77764128223200,262.16240936126800,251.65569633034500,192.09819792637800,199.6167235515790,169.47182752604,179.48928911455500
237,234.09550161345500,198.56340362351000,261.0709597075590,251.11360733405000,192.4038042271390,199.46542727282900,169.47471596180300,179.1967843855930
238,233.0509568169690,200.4003022090430,257.780857586831,251.3123643550150,193.0246969842060,199.5894778639280,169.46807619438400,180.07139130433000
239,226.5884202604620,199.18004949871100,260.9053707866230,250.62201740027400,193.0103219915580,199.2320167011220,169.470182380503,179.73390417982900
240,229.1134890742240,199.49174074301600,259.38937323702100,247.7876465860940,193.00433398354600,198.94630997379600,169.46521850856300,180.35002041601000
241,234.78762879696400,201.0338630174100,263.5239123229540,248.89567681693700,192.9895197025830,198.5183263650930,169.4723070088280,179.44384051566000
242,234.20587484031600,200.79589039101000,265.57573237913200,250.54089522111600,192.99012865476000,198.3411019610460,169.46906027306500,179.96210391374300
243,234.33234247974900,200.76746055565500,262.4365233916120,248.6888021325540,194.87215653280500,198.14424838012600,169.47137609544400,179.86144947439500
244,235.4343869658890,200.76397476321300,262.1384504650730,249.08838267912100,192.990133876961,198.31901746264800,169.47229347643500,179.39191991002200
245,229.6141222276870,198.74744318701800,262.8010500696660,251.436171127895,192.9901903359850,198.24294088507700,169.4693894595580,179.94253802534900
246,236.61075956492600,202.58638264179800,263.5884513848190,250.80377934394700,192.9907616973020,198.06052261231100,169.46871289205700,179.92994960741300
247,234.29760144439300,202.9766033852790,265.2724784115570,249.8424711956740,192.98951025732600,198.5342628906250,169.46930823352100,179.65088219514900
248,231.78489522738900,202.973408031818,260.8549531538160,249.57345225391600,192.9897539202920,198.44159272534300,169.47183223008200,179.6035691279950
249,224.81394099794900,198.08590920219000,259.7131545226600,250.1292047602670,192.9900335697490,198.35421664820000,169.46769643865000,180.13805843729600
250,237.503411800619,201.6842061024580,262.1088352908960,247.88436646016700,192.98953642273300,198.4554539302640,169.468999302,179.65450144636600
251,216.83011218653200,200.82212791925300,262.3876371052430,249.04337309449100,192.9893843471360,198.4678401866710,169.47041765073300,179.73334618883600
252,232.2787960505980,199.63051688838100,260.4207050850880,249.2271373215670,192.98956420564300,198.4043035125940,169.4702316765260,179.7768291271320
253,232.80056405947700,200.67910787506800,262.1184959579690,250.01931935807800,192.99051771564400,198.14357364776000,169.47062410092600,179.56658021003000
254,228.0376592017310,198.8912900041020,263.0225623063680,249.27843856888400,192.9897131944330,198.43235557721800,169.46760959383800,179.95625997248600
255,225.6124405006040,198.72687874141400,263.54331726501100,250.9080395578330,192.98980503234400,198.3843500401420,169.4701777539710,179.31731302287400
256,222.55927927585200,199.58857363450200,265.58750581589600,254.2303719762790,192.9894292902120,198.5043119280210,169.47044754303500,179.8069920295830
257,232.32098380783900,200.0591567328160,261.6458780473350,255.1576802413880,192.98996211497900,198.3873264674310,169.47111453339400,179.71920332673600
258,235.2661688243230,199.9178962464860,265.3979435803620,256.41953626199300,192.9899528795330,198.43486266085300,169.470364253599,179.92111647970100
259,237.97718919002700,201.91635444160800,267.1283659217020,254.53546394590700,192.98985837523300,198.3525819691180,169.47054854154300,179.7182803645740
260,230.2660579176860,200.44927496908300,261.06100469496900,254.18060880633900,192.9899170029250,198.3878676205220,169.466455772378,180.04728712485700
261,235.91577095677100,199.6141296614760,263.1827032927300,254.0161801984040,192.98916820792400,198.58126712951600,169.4677957179850,180.07757373037600
262,227.10638949326,198.86658279587300,265.3997470347970,255.15683192599100,192.98979516198500,198.35933874509800,169.4700735266280,179.51380976931400
263,228.4772105215330,198.88888419868900,264.724711426564,255.68843100900300,192.9897988830450,198.4173211360090,169.4670934950430,180.2596549911900
264,238.1734927003280,199.6073717749410,261.786263985051,253.25101533975600,192.99039417388700,198.2663989116330,169.47293450962700,179.3955593112160
265,230.67085441417100,201.94179729253200,265.36238339551800,254.77834746819400,192.9896773792700,198.48937986372100,169.46633671713300,180.2585980715550
266,236.94548198041700,199.2352273712290,262.4425292140750,254.02853510456,192.9903728847550,198.29902847597000,169.4695137089020,179.88068656540500
267,228.6104446577600,199.9055149312390,264.77869878171100,256.57964535963800,192.990140486618,198.3834626901380,169.4748597497180,179.07977311740300
268,238.71618516155800,199.99081780717500,265.98390299278900,257.0222226165720,192.9900354121910,198.39288432128500,169.47226580353600,179.40840712198700
269,238.77859134799600,198.34091134481000,263.35269829365300,256.848430162716,192.9905865754540,198.24842403763200,169.4682281892530,180.3530592724410
270,220.62780792300900,198.55235638358600,264.370557708676,256.3323584033010,206.1851118614490,198.5499740647000,169.4706764310680,179.67533511515400
271,238.43438765914400,198.52977254985500,263.7771548131690,258.12563412153200,205.96908522918500,199.55309070421300,169.46662009237900,180.02717962335000
272,236.1208565408030,199.4673202003400,264.27131432911100,256.5027262551110,193.74590903437400,198.36454593809700,169.46926134223900,179.9493794188400
273,233.8346036782200,201.0666615602380,264.9624167023340,256.37172824354100,193.74672366759400,198.1362280041040,169.4714367958830,179.4588962433180
274,230.3050126485670,198.82262205813400,263.7940475142710,255.74511106846700,193.7451888830020,198.496665212872,169.46928629568600,179.93690546491500
275,235.76354706875200,201.471328198224,266.27183937126200,255.76335317875800,193.7456232383210,198.47558664421900,169.4680301524080,179.88441632997700
276,226.1543155431450,200.7726647128270,265.7021573163400,254.9294285048280,193.74524153776000,198.5159192738910,169.47049340528200,179.40828738228700
277,239.2165859002550,197.77681764990800,263.47854496882800,253.86798524488000,193.74619616741400,198.2350627777210,169.473057982655,179.47225414175400
278,236.965811489559,198.89099422905000,266.84281210192900,253.91355452496200,193.74587518672800,198.41149598783600,169.4696343619070,180.10005926328000
279,234.2513190276390,200.26501283254200,262.8472618796710,251.17592766913200,193.7459714240970,198.370034204888,169.4685541352590,179.83659360074400
280,226.2982461270930,199.41705144780900,263.29337775133600,252.4082799895820,193.745597734918,198.4583837730620,169.47072485639900,179.64383092632500
281,235.3607103357280,200.9762369244390,268.0480818720210,254.76474582817600,193.7459877943690,198.2925784522320,169.46995615675500,179.9516183141730
282,226.4680327856680,198.1961612315700,265.49551696069700,252.7092095135060,193.74584740898900,198.2956187812920,169.46645097562100,180.1952778015490
283,229.69187152612200,201.28386239246700,265.2117983459210,254.4446730252830,193.74538093036200,198.5325241480530,169.4693178204070,179.7370616286840
284,230.11657980911300,197.38702304764200,264.6502542152010,255.86729457970200,193.7454635462490,198.4004612624440,169.46826461741600,179.91008258645800
285,234.62972789230300,199.7671802466410,264.53920955333700,256.33516294259300,193.74551664104100,198.4530444564160,169.469778314948,179.66694401183800
286,225.4509113343190,199.46918940236600,266.06564613118600,253.4410070780160,193.7468170749690,198.0953381572040,169.4700163208700,179.81344738287500
287,235.04984786297100,204.54763573037900,263.0732120845500,251.03921791957100,193.74619954553400,198.28999733694300,169.46752913831500,180.2286671624550
288,237.18877379375200,200.5874612604000,264.9448216298780,252.9764949367530,193.7462671916520,198.1914764960010,169.46751281087400,179.93039961519800
289,238.09000643377500,200.8651472523300,263.76967480771600,251.91539308591500,193.74560463676800,198.4267247103610,169.46955971613400,179.755800235388
290,236.62185594563300,197.5738913456850,263.6853945157170,253.54573486803300,193.74545439751900,198.4275972879960,169.46662620121800,180.36560585104200
291,234.912736897801,200.4836762160870,266.68680632689000,253.43259545011700,193.7454709475470,198.4091207452500,169.46716757849100,180.06521479868600
292,235.57480755848900,198.1466518006200,263.28961889402400,253.10366167699200,193.745727017452,198.3566930811920,169.47211674215800,179.66767145299000
293,233.43343038838100,198.96163872645400,264.826516299501,253.74982839431300,193.7458543822480,198.38323873420500,169.4678303249180,180.08324337632500
294,222.58815629975100,199.61995428964700,262.4438836088370,251.49308233336100,193.746175474802,198.20490741808200,169.46841495850200,179.89356875114900
295,237.63315517303600,199.0102839574620,263.9946724319270,248.9976200984220,193.74619660466200,198.1717360060880,169.47265521022700,179.28824620824900
296,231.54016135906900,198.3396576302120,263.9543042876250,250.81414571029200,193.7458058013480,198.26329091272100,169.46812664259000,180.06485218565400
297,237.41299217754600,200.88173346469600,263.2903655235530,248.59677426002500,193.7459255646770,198.33048768354200,169.47402652370600,179.45953290991900
298,230.24573335623200,199.63549346362200,262.4657779304310,248.6538172778980,193.74546083325100,198.4712249027420,169.4682912240480,180.05181362341500
299,224.0993671169260,199.57670075470700,262.6632567613360,249.1841168056960,193.7458715012090,198.34698223272200,169.46884943017100,180.01247092930400
300,234.51199431713300,201.91730659575500,260.9109271341830,247.79465106355300,193.7448350772230,198.62992511248200,169.4657401532990,179.97909382593600
301,228.85530310540500,198.8166449447910,260.99436934949500,247.5536393364230,193.7459384923660,198.32935692814100,169.4631848552140,180.44186297212200
302,228.20797997540100,201.5738762682550,261.5894926561450,249.7574038355560,193.745694459114,198.3139444330000,169.46982727370300,179.57213610387600
303,222.2184901120360,202.177489189022,261.68679778942600,250.15751716080800,193.74610230813700,198.29750367574400,169.47343989149800,179.2008651140660
304,237.45099723657400,199.16506024536600,263.03260761425200,249.6531127558090,193.74571941044100,198.38146197090200,169.47217550987900,179.84381931354500
305,233.91371235567600,201.01793701878400,260.1617849576780,253.88450402110500,193.74609284106100,198.3048424842850,169.4676290508170,179.79881621432600
306,224.8198374523560,201.15364179214100,261.7913769378080,250.3645688443490,193.7455416550960,198.405236868348,169.4682673553880,180.0978932331090
307,231.1041757426660,199.52525910613700,261.6026957345870,253.32637169425300,193.7457857626860,198.2509324955950,169.47375445244200,178.92010799164400
308,229.24763272172100,198.24823336578700,264.53791646287700,253.9795033623090,193.7455164556610,198.4459633084920,169.4707424645860,179.44043082684300
309,232.83576638345500,199.88557355615200,264.2490010394380,255.3760620625170,193.74536330696400,198.44621149722700,169.46913341121200,179.86032268728100
310,235.859558057755,199.6722248222620,263.4286801851510,253.62724973957400,193.74561776125,198.3393215144230,169.47320917020700,179.10647303145700
311,230.9317454273780,200.4084704307180,265.21224672145,256.27759275286000,193.7452312475680,198.43909226666600,169.4715490654510,179.78031070071000
312,231.38343644049200,199.1335157838930,264.1997248575380,255.17576473630800,193.74599467559000,198.2301250753650,169.46910541973300,180.01842164221800
313,234.1911432689570,199.8815103393910,266.41365852124800,255.03917728094900,193.7461155313710,198.23874081373300,169.47227266547600,179.43502778467700
314,235.32564954432600,200.0389511063030,265.0595527913370,254.99958040673000,193.74587422700800,198.2231635385500,169.46878799963500,179.79779711477400
315,233.2704902590750,201.75030868235500,265.87985455232600,254.4252974740650,193.74576974045600,198.35788958868900,169.4695739507670,180.0286477661780
316,229.0168495806690,199.3492868188180,263.5171334624000,254.65383508901900,193.74675047214000,198.0538718250240,169.47003576803700,179.78530634156600
317,229.4629597756220,200.49094326054000,264.4229476874420,253.3206441395560,193.7453836173930,198.47415055415800,169.47016356949900,179.5883889392050
318,237.0547667776440,199.9461224760850,264.4854101042530,252.2018007132350,193.74605172633600,198.2342738250720,169.46958541686700,179.7155613728380
319,233.4169801996650,199.12488662810100,265.2690312721900,255.01537655304400,193.74557939600600,198.41289608406200,169.4712854475300,179.63207680798800
320,237.72272514009300,200.82642748580400,264.3675276448430,255.57770657103800,193.74555737854400,198.4177770487790,169.46931117834800,180.04874264366500
321,230.36434635823400,200.75763494356600,266.1001764175790,254.6105672937960,193.74560413166300,198.376418642135,169.46664099885900,179.99977493081500
322,238.1117482461110,201.2304847096640,266.814385388181,255.93685347338400,193.7454083374620,198.45862922429300,169.46637064797400,180.164121428222
323,237.40265834131500,202.8944037495830,266.1873163526310,255.4656954496600,193.7457305657730,198.38039573347000,169.46712164644600,180.00931870944200
324,226.5823001206910,197.28241053949300,266.6322680028380,254.60690340901500,193.7456585399680,198.33634773572200,169.46700563531600,179.96279665392600
325,231.6114339163070,201.4145601962440,264.67538309297500,254.6157511389580,193.745800953962,198.33265984136800,169.46867377908200,180.10554260663000
326,237.66249514378500,199.4979932536120,267.78520329874500,255.9831559997890,193.74532810788800,198.4976872595170,169.46954812626100,180.00120124001700
327,233.3935391856300,200.99318896417100,266.18941079779000,256.64046725920100,207.79444203184500,198.31535447567100,169.4704770771440,179.54719409467200
328,225.406188139442,200.3043399449710,263.65717432247600,254.0432604593230,193.74585807965500,198.23135293068800,169.46953712212500,179.99130702658500
329,237.8604776361040,197.7658869502990,266.0623138360360,255.73438802946300,209.6405561626240,198.4802325883890,169.46476677769700,180.28013239745900
330,231.73604001783000,200.60777315949400,264.8712325177780,255.49408553090300,222.36310939619600,199.22071507658400,169.46717453265000,180.14167712335300
331,235.27137868296300,202.07265022030500,266.09365371128400,255.5865137406620,224.86868779104600,199.68748704168900,169.4708518440170,179.5281371709260
332,232.6275746254290,199.94572371734600,266.6505044880280,257.5337822658640,238.1316062771270,198.08836217519300,169.47028331850800,179.53110195977600
333,234.32937272941000,198.437339393256,265.76949507132400,256.0834490490900,251.14802032905600,198.3663646158070,169.47033597733100,179.56752009929000
334,226.04251276281200,197.1724059210130,264.9045653824880,256.79006324983200,251.37843524435400,202.18368143175800,169.46958035655600,180.00560811521400
335,223.86835167284800,196.75720400730700,264.8355536958190,256.9919197297050,251.4000756981440,199.09823253673600,169.46864340984200,180.0019761384050
336,221.54568022823900,200.1539866219290,267.9751351738840,258.40657061236600,251.3785008855200,202.62238693716000,169.47036306860500,179.94579903138600
337,220.71694289417600,201.29152689575200,265.0279488978000,257.9069365262810,251.26563988403900,200.9543394546540,169.4693678140180,179.71831535175500
338,234.95705489252500,199.0899464128610,264.9721479739230,256.8253073563390,248.61695039718600,198.7303733754660,169.46772998663800,179.93134472061400
339,240.11139934358500,198.11034297873300,266.0412509585780,256.0761215178440,250.89389616601800,199.5022893677480,169.4714066590260,179.41791167206800
340,225.5744673857060,201.47260433128000,265.1147484460420,256.4371557406580,251.34453510780900,198.48053214194200,169.4687317992490,180.02683979772700
341,233.26833644930100,199.7560805760750,265.5744202477410,255.93206268301900,250.77977632593900,198.1622067751210,169.471440289204,179.77182791401100
342,233.7258268012960,201.21470669991700,265.35534243874100,255.6023878406160,251.34112109592000,198.0436986853140,169.46858196067500,179.83857190226000
343,237.79360668634900,201.8129837095690,266.331928823968,256.3339153400600,251.34724216625200,198.57853654795000,169.4674878323000,180.197688384215
344,223.20326042497,197.7391155366650,266.3090017297800,255.39242023162000,251.3329507054650,199.3730980214180,169.47322185153200,179.05135789324400
345,231.4016904757800,200.139555071216,266.7444022374950,255.70248683702300,251.3919612780010,199.50372181320200,169.46963522609900,179.49093288508000
346,237.7256801177980,199.0453597766920,267.8862628240390,254.7936586174480,251.40091963448000,199.53399893558200,169.467555947994,180.05624460802000
347,236.95286874351000,202.14583381794000,265.90248074236200,254.7910192569550,251.40120224872900,199.35971206185500,169.46988250194400,179.7539208111520
348,230.901293312883,200.3566136093030,264.21781608080600,252.54773877055800,251.40467587439100,201.04487013609800,169.46822980603400,180.2072178487610
349,235.14264787507500,197.90149120896800,266.6615065623560,254.7999384197400,251.40188786273300,200.9180710637690,169.46705394408500,180.3520406105750
350,215.9628568276970,202.45146209977200,264.7114511001640,254.29281670463800,251.3900881574120,202.8713832712280,169.4702876788320,179.90902832709700
351,237.86859352158200,199.84736616162100,264.70904251321800,254.35022351196100,251.37516228248200,202.65646057706500,169.46635204434000,179.96898430769800
352,233.4832179042150,201.45169447696200,265.5596309910370,253.635982755282,251.38900558806800,202.12789650317600,169.4699596071280,179.4485740734930
353,237.9584562365630,198.6889956424670,266.34118386960800,254.42199231371300,251.37591107152400,200.4859041617850,169.4697811178950,180.0655497380140
354,234.6988484426920,200.38086820835300,264.3075672746310,252.0698274837390,251.34286346682000,198.10166040057100,169.4685340896890,179.8523573363930
355,237.78481032579400,199.87924140249300,265.8652825423410,255.37395289513900,251.39324470861100,201.64364316054600,169.47302513855600,179.36361829648400
356,233.10233065998700,200.3490237608390,266.6403741151470,254.0749432103420,251.40032815641500,201.02601409787300,169.26313405516600,178.97632806210500
357,228.5389823257150,198.31677170714800,265.8881170338960,252.8638387487770,251.3945104990940,202.63966358314400,142.11464411404800,160.9224589570200
358,229.3370433952800,199.48962898079300,264.0308044245130,252.6554349441390,251.3893018883250,202.7418780512570,172.92517017094000,189.12677930016100
359,235.79423352025800,198.6491009393500,264.222357654494,249.57958632533800,251.3852139964460,202.4894461266480,159.94211243397000,183.9012823615340
360,233.7969816496170,201.0096464110330,263.6487216950250,249.9750286238190,251.3896441520880,202.54832969881600,152.31284057302600,184.8560496569810
361,230.9144433268190,200.4987694335550,266.36736119394000,249.1331032098220,251.39069255408200,202.34357737088800,179.80464985163900,182.90498548814700
362,232.41238276077300,201.16423560889300,265.8590729464760,250.49801277786700,251.39942193855400,202.029567497288,180.31319637660600,168.0841305249730
363,234.064410423344,199.46023863150300,265.5581350358610,251.0656566031240,251.39243193017300,202.5750497444980,180.3640045769290,164.77340089969300
364,231.3652928660230,202.95656988177900,263.98503595399000,252.9890945911010,251.39933220243900,202.6324673667470,178.00694993549100,162.27091643755800
365,233.6592547140430,201.62836249808100,263.84745377803100,253.34937566330100,251.3966694598040,202.7463614650780,179.35701701930800,160.8318542690280
366,232.917796374699,198.77656266216200,266.0105385315790,251.9923698161870,251.3944437932820,202.27362631296300,181.2623638339940,160.54892644446600
367,231.7471221972680,202.5792276449270,261.8698224751750,253.60947562239200,251.16340999322400,200.0375062391030,180.1659504845380,164.61270094809800
368,237.06196167711800,202.6478207975490,265.10578457661600,254.3100429867520,243.77028587608000,197.9323738831060,183.77995579877100,175.16752983262000
369,237.30869395581300,201.4705358428090,264.124045006684,253.09791142201800,251.11656408453000,198.2171405870000,184.2570476932080,182.6652455476560
370,230.2276000326090,199.44057534792000,263.19918662336900,254.51545590353900,250.8638586278320,198.20992295279000,170.76907119124500,189.4382722832410
371,239.6895909899540,201.15018339446600,264.43247767805400,256.2721356179680,251.3552717747060,199.1672270374760,151.9361793139500,194.55248837132300
372,234.8639016300870,199.5669533927940,260.8860779926470,256.4499927783790,251.2196071908750,198.30400877016700,154.8478792768900,191.8400519490790
373,228.74449683232700,199.14753784941900,262.53649079470600,256.50066152579700,251.42073824318800,201.1509552447770,155.55760035053000,189.98994821600000
374,224.00158639488800,200.08356878874700,263.53200528587700,257.8653973011220,251.42016668544000,200.892850444073,154.50616563565400,188.69523094401100
375,234.02657283927400,199.41244059174600,265.21068617858300,259.3067515850560,251.41910983263800,200.7245061442550,153.67816401577400,187.7584481594250
376,234.72019372868400,197.5991816077400,262.89264026671300,258.57304242824500,251.41298520452600,200.27075425036200,153.54728576951200,187.7682277328120
377,220.34146949191900,199.0365029843860,261.6630241031930,255.64949342969000,251.4031624730700,200.01301433442500,152.72003673329800,186.36301770221
378,234.15409291368100,201.84679950791200,264.9587389605720,255.94899444963400,251.41616650795800,201.50686736259900,153.23091791238200,185.5239981626170
379,235.35726950661300,198.83596600645900,259.6861966772120,256.3790777232420,251.394241077866,200.34605564490600,153.24981649436200,184.13019291149800
380,234.9186168092690,200.14419481780800,264.35090017525100,254.85173835058900,251.31182317218300,199.1064220288060,153.3273117308130,183.95601809839400
381,236.6903605854600,198.6060605114110,263.61018508009600,257.7561823317470,251.31291212368,198.99246020406900,154.32711502428500,180.60023124686400
382,225.58565053017000,200.32634281835100,261.6352674560690,258.19925522124500,251.1082569834940,197.96098377938200,156.71260154509400,179.1256300159580
383,237.4369532590120,200.9504438312110,265.98423647598900,258.54481437832000,251.0367167173280,197.95020346829700,155.08790066901000,179.66457050594500
384,221.0825379140590,198.59164831918800,266.16988383374600,258.0891295308590,250.82307341579000,198.5591252865850,155.69945693855600,177.8882051512490
385,229.76941962490300,200.4128631061020,265.5156089372270,259.1602868229860,250.83921185563500,197.01254573804600,155.27499079467700,177.2290450647320
386,233.6954195155000,200.13190020158600,265.7207411665540,259.2819959503660,250.55218386071100,198.199899396624,155.3967249965430,176.33284980728600
387,231.08980422824500,199.9017775218530,263.92463780310900,258.735168820433,250.0530643956810,198.8757288280110,156.0956150027520,177.16817578468900
388,229.63522143783300,198.99348739834200,264.8428764483020,261.1829702120860,243.85120854210900,197.97348074234900,154.5529051407730,176.16408529731600
389,235.2595322880490,201.466343565804,265.39427159023800,258.5452032533250,220.56557740758000,196.9931039817830,154.47929795076600,176.64956638665900
390,224.90500738616700,197.3276337008610,263.8727733967600,257.4258528270330,227.8061042802170,198.8083144251460,154.27980029220200,176.53860811720500
391,229.97599656339200,199.64030324098300,264.4848015745720,257.6997401339280,233.91838064371700,198.2958137144760,154.78652258691700,174.3538503080900
392,226.9268942894600,201.430284707333,265.4765873986030,257.5593478037090,220.0716863520130,198.2439966974150,155.84317180814300,174.6909411127800
393,235.16857958562100,198.56070410146600,264.52838169422200,257.8377313068250,221.8591071250030,198.6859079959060,156.4943319332930,175.85082494531100
394,230.28869546658100,200.1493873087830,265.3370337145750,259.0021149078600,224.11761817884500,198.81127639148300,153.9807406408420,173.82883418611600
395,224.36666862492700,201.69099182628500,266.9504408167810,258.7617551729240,231.71266724152100,198.73712717015900,155.0268311634300,172.00911911304300
396,236.3249398512940,200.15955859090900,265.38894178793000,258.5066753014380,233.0630981184670,198.6294269003810,154.9221989255610,173.789073349292
397,234.5439042137980,203.2087265638280,267.07381818571100,258.6459062546850,233.4510030724160,198.5978640098100,155.133100885319,173.23195316513500
398,236.39831452219200,199.25664960246300,264.15865495736200,258.16127893415000,245.0055713021740,197.808715273678,156.26596605463600,173.2079597385180
399,234.2837417996690,199.28704995763700,264.1452155543090,257.63882091202700,247.57787388364100,199.0007272920640,158.28680428720000,171.94472660081700
400,222.2330258969750,201.2534675350770,264.40148321685200,255.46693601103,248.94721950098300,198.4960264397520,155.76987567873000,172.01173690806700
401,229.31764322703300,200.15545133683500,264.9510289209830,257.16716685934900,248.7626956330190,198.1894124670870,156.9807051272530,172.15063242040200
402,224.4782841437830,198.8112635508540,265.972237219565,258.9811021721100,250.561621680521,198.49458407933800,156.00088689731400,172.3261806256880
403,233.02317328617100,201.2723898147570,264.1249176866450,259.2249275088090,251.2397171079790,199.92436857081200,155.12820666931000,170.14261214505400
404,224.21396928226500,199.9879492793720,266.1328323860870,258.6615965329020,251.20787787177800,199.0398700572220,153.5993723298310,169.99934421643100
405,224.65175952526800,201.76622757546900,261.7869272864370,257.81101073363500,251.40474310310400,201.1128720497890,154.38171650383400,170.4186057598290
406,228.99881476224400,198.0783273858130,264.075258407567,260.2745732578990,251.4072598943260,200.81050548601800,154.65059444920500,171.81900739476700
407,240.3297789475460,200.61611337988400,264.7212588992220,260.01806626809600,251.38761607564000,202.02313416652900,155.71252217856900,172.16807630386200
408,240.49335141763300,198.31928530573000,265.7373400599700,260.4507022318300,251.3788069304310,202.4244043657390,155.91315416406200,173.02678414690600
409,241.07339238731500,200.4569438961600,265.3181140001060,257.2592476760180,251.37901351553100,202.8009813475830,157.37081033728400,173.91294594544100
410,221.74256429042700,199.47065336160100,264.1067188558410,256.63924140278200,251.37774364415500,202.38614298267000,157.69156555302300,176.55307695297600
411,229.7852731763770,199.24709990284000,265.04050872369700,258.39828529026300,251.372313446456,202.9263290366200,156.16679004384500,176.63113672672800
412,235.39544129675800,201.7101945646560,263.85001463246800,256.3963315248210,251.37563301682700,202.91208148823700,156.9020688373170,176.4679790802750
413,228.7596795289970,199.37664580533700,266.8993127669580,259.5346094737460,251.3602716258630,202.662660165012,156.0687716607290,176.474490344587
414,234.6595733739900,201.9569926201560,264.61833409559000,260.79612541906700,251.37356751072400,202.8395117606090,155.52962189632900,176.19396585921600
415,227.9702095241260,198.61626398881100,266.7611400775570,259.777873507721,251.36965040746300,202.85436450742600,153.3989094709420,176.31602706826800
416,234.8780104320890,195.91909401017300,264.4622380456480,259.458597600517,251.3602455770990,202.4721053776860,155.52197014673700,177.64691831288100
417,222.87692146733800,199.10147800635400,262.52797582377600,261.3224331014850,251.33885101042200,202.4022296383300,152.73158627457500,176.32641295990000
418,237.4524839478690,200.4593916717960,266.5440715488600,260.2253185521880,251.36170529896400,202.3124488872540,153.68075279184400,175.06228966984200
419,233.15477677017800,197.14936522612900,264.8317699019590,260.5693985977750,251.3402871089980,202.1431060544220,155.23344382317800,178.05808002091600
420,226.74643392181900,199.03593082449000,262.92321801392000,259.0018691300370,251.36811223760500,202.8923469859760,154.9096373704590,178.55852419342000
